timestamp,open,high,low,close,volume
1769548500000,89394.7,89460.49,89224.4,89249.75,124.15634
1769549400000,89249.75,89285.78,89134.67,89212.27,150.61684
1769550300000,89212.26,89304.78,89008.75,89081.46,215.12916
1769551200000,89081.47,89225.97,89081.46,89147.78,76.44038
1769552100000,89147.77,89259.03,89021.61,89170.39,67.32825
1769553000000,89170.4,89421.91,89123.88,89331.35,91.77775
1769553900000,89331.34,89331.73,89237.33,89243.63,45.99794
1769554800000,89243.63,89320.31,89143.92,89320.31,71.95814
1769555700000,89320.3,89515.78,89269.75,89502.7,146.71535
1769556600000,89502.71,89515.77,89376.84,89419.66,79.54784
1769557500000,89419.66,89500.0,89198.13,89250.0,123.14182
1769558400000,89249.99,89284.73,89154.8,89247.75,49.04394
1769559300000,89247.75,89412.0,89168.25,89319.36,82.14946
1769560200000,89319.36,89319.36,89155.72,89203.57,54.4289
1769561100000,89203.57,89468.01,89203.56,89467.72,73.22353
1769562000000,89467.73,89482.59,89345.87,89382.15,119.5671
1769562900000,89382.15,89497.96,89285.77,89327.68,47.75292
1769563800000,89327.68,89368.0,89196.87,89364.54,51.41352
1769564700000,89364.55,89482.57,89304.48,89404.57,48.79529
1769565600000,89404.57,89453.89,89264.0,89285.03,33.10542
1769566500000,89285.03,89373.99,89250.54,89333.8,64.23667
1769567400000,89333.81,89374.69,89153.84,89153.85,55.65761
1769568300000,89153.85,89285.78,89100.01,89285.77,61.15101
1769569200000,89285.78,89311.87,89057.86,89080.8,121.95217
1769570100000,89080.81,89125.0,89001.0,89069.4,90.00024
1769571000000,89069.39,89165.59,88985.0,89074.66,83.38943
1769571900000,89074.67,89182.2,89074.66,89126.67,58.51916
1769572800000,89126.68,89160.0,88912.93,88939.99,79.43549
1769573700000,88939.99,88948.0,88840.0,88947.99,121.48977
1769574600000,88947.99,89117.46,88891.14,89017.04,64.7232
1769575500000,89017.04,89031.44,88966.81,88975.04,46.46118
1769576400000,88975.03,89068.44,88912.86,88912.86,118.00762
1769577300000,88912.86,88956.0,88849.0,88892.25,41.83138
1769578200000,88892.25,89029.89,88873.9,88886.75,89.11018
1769579100000,88886.76,89105.56,88886.75,89084.1,77.85904
1769580000000,89084.1,89285.61,89084.1,89243.85,103.61527
1769580900000,89243.85,89287.08,89190.76,89196.23,74.57572
1769581800000,89196.24,89342.27,89124.79,89182.2,75.00593
1769582700000,89182.2,89400.0,89143.61,89317.47,87.61309
1769583600000,89317.47,89358.51,89201.04,89223.54,56.46816
1769584500000,89223.54,89297.15,89202.0,89274.9,60.14934
1769585400000,89274.91,89274.91,89161.16,89250.99,60.98288
1769586300000,89250.99,89288.62,89099.81,89134.35,192.59482
1769587200000,89134.35,89258.02,89106.39,89146.01,153.08579
1769588100000,89146.0,89167.78,88999.73,89026.7,171.42414
1769589000000,89026.7,89112.0,89001.27,89097.6,46.82648
1769589900000,89097.61,89097.61,88833.65,88925.47,144.11794
1769590800000,88925.47,89009.46,88861.1,88944.0,102.51544
1769591700000,88944.0,89016.03,88849.99,88994.87,85.51154
1769592600000,88994.88,89444.41,88993.43,89319.28,159.8342
1769593500000,89319.28,89567.26,89273.26,89567.25,143.08925
1769594400000,89567.25,89616.48,89433.37,89567.26,358.87956
1769595300000,89567.25,89703.87,89330.22,89341.07,156.43887
1769596200000,89341.07,89500.01,89341.07,89493.9,99.34628
1769597100000,89493.91,89510.0,89403.76,89403.77,73.78956
1769598000000,89403.76,89471.26,89313.13,89332.26,90.73094
1769598900000,89332.26,89461.41,89314.14,89456.89,97.43472
1769599800000,89456.89,89670.0,89352.88,89667.52,227.8468
1769600700000,89667.51,90156.72,89605.88,90080.0,676.2024
1769601600000,90079.99,90176.88,89898.16,89928.86,429.03788
1769602500000,89928.86,89982.3,89790.0,89867.7,121.15063
1769603400000,89867.7,90000.0,89803.69,89908.7,151.96323
1769604300000,89908.7,90030.28,89790.0,89998.69,244.63609
1769605200000,89998.69,90363.09,89969.42,90179.26,368.60385
1769606100000,90179.26,90299.75,90051.76,90140.73,118.66665
1769607000000,90140.73,90488.0,90100.59,90415.58,648.4923
1769607900000,90415.57,90467.48,90172.94,90257.91,349.71515
1769608800000,90257.91,90276.78,90142.85,90149.73,174.75111
1769609700000,90149.72,90182.05,89937.0,90010.86,149.12346
1769610600000,90010.85,90147.45,89640.01,89710.71,379.56688
1769611500000,89710.71,89774.69,89460.01,89617.27,294.29576
1769612400000,89617.27,89849.75,89090.0,89101.77,314.04408
1769613300000,89100.0,89344.06,88904.61,89267.94,391.38466
1769614200000,89267.94,89540.36,89230.73,89500.01,149.84616
1769615100000,89500.01,89634.2,89317.68,89479.66,143.60886
1769616000000,89479.66,89523.0,89248.61,89264.94,139.23125
1769616900000,89264.94,89758.0,89249.75,89748.93,177.19678
1769617800000,89748.92,89830.0,89470.47,89552.1,314.78731
1769618700000,89552.11,89753.42,89510.0,89629.66,113.64777
1769619600000,89629.66,89791.19,89583.31,89727.9,90.98916
1769620500000,89727.9,89746.8,89560.0,89593.88,58.56994
1769621400000,89593.88,89990.6,89277.21,89857.68,236.06467
1769622300000,89857.68,90600.0,89831.82,90169.88,537.70258
1769623200000,90169.89,90178.91,89498.25,89816.5,404.08017
1769624100000,89816.51,89945.33,89710.0,89770.32,103.74498
1769625000000,89770.32,89817.8,89579.0,89640.01,76.17419
1769625900000,89640.0,89665.88,89312.88,89546.24,164.51213
1769626800000,89544.0,89719.58,89073.2,89361.26,448.02234
1769627700000,89361.26,89627.38,89277.37,89403.69,90.39693
1769628600000,89403.69,89550.0,89006.36,89039.3,197.18046
1769629500000,89040.0,89594.93,89040.0,89402.58,157.78347
1769630400000,89402.57,89624.59,89332.0,89584.86,72.12445
1769631300000,89584.86,89896.0,89469.95,89791.55,221.49125
1769632200000,89791.55,89791.56,89153.84,89234.8,174.94868
1769633100000,89234.8,89257.65,89010.0,89130.63,122.38186
1769634000000,89130.63,89211.49,88878.01,89211.49,174.87905
1769634900000,89211.48,89277.4,89150.0,89178.99,52.82921
1769635800000,89178.99,89490.24,89068.13,89426.09,102.28899
1769636700000,89426.08,89478.01,89318.9,89412.17,51.50269
1769637600000,89412.18,89479.04,89270.0,89292.61,45.2851
1769638500000,89292.61,89292.61,89138.0,89285.77,38.77405
1769639400000,89285.78,89300.0,89196.62,89259.62,30.39822
1769640300000,89259.63,89415.5,89259.63,89396.15,41.77781
1769641200000,89396.15,89454.0,89348.22,89350.02,63.41212
1769642100000,89350.01,89471.41,89260.14,89298.18,38.05391
1769643000000,89298.17,89335.9,89209.48,89313.55,54.87894
1769643900000,89313.54,89399.36,89234.78,89299.99,76.80446
1769644800000,89300.0,89348.0,89100.0,89100.01,108.02015
1769645700000,89100.0,89149.58,89006.03,89032.57,140.54936
1769646600000,89032.58,89149.96,88963.62,88969.86,81.62558
1769647500000,88969.85,89150.0,88900.0,89143.91,101.01776
1769648400000,89143.92,89159.99,89012.42,89106.05,47.48068
1769649300000,89106.72,89106.72,88613.09,88831.59,240.40111
1769650200000,88831.5,88898.95,88735.6,88836.0,99.27102
1769651100000,88836.0,88900.0,88548.87,88603.56,237.65827
1769652000000,88603.56,88754.64,88461.53,88690.26,165.1017
1769652900000,88690.26,88728.14,88569.77,88611.14,104.96207
1769653800000,88611.14,88611.14,88022.09,88154.64,482.71454
1769654700000,88154.64,88154.64,87704.0,87907.06,344.5733
1769655600000,87907.05,88265.39,87771.3,88081.77,353.54524
1769656500000,88081.77,88200.0,88000.0,88048.39,178.34288
1769657400000,88048.39,88132.43,87960.35,88128.34,127.88441
1769658300000,88128.33,88169.54,87987.2,88053.71,109.96181
